text,category
"D ISNEY+
CIF: 41037021B
Fecha: 5/4/2026
----------------------
AMAZ*N PRIME  11.8
SPOTIY  17.4
GIMNASIO  17.35
LICENCIA  37.62
PREN6A  5.43
----------------------
TOTAL EUR  44.74
EFECTIVO",suscripciones
"CEPSA
CIF: 45211369M
Fecha: 5/3/2026
----------------------
CABIFY  22.7
ESTACIONMIENTO  43.59
DIESEL  33.3
GSOLINA  22.17
VUEO  25.84
----------------------
TOTAL EUR  171.44
IVA",transporte
"CABI FY
CIF: 65376758N
Fecha: 21/9/2026
----------------------
PEAJE  26.82
GASOLINA  39.45
UBER  40.7
AUTOBUS  30.34
----------------------
TOTAL EUR  73.59
GRACIAS POR SU VISITA",transporte
"LEROY MRLIN
CIF: 83305528A
Fecha: 5/8/2026
----------------------
SILLA  37.86
A3UA  46.17
M ESA  20.15
FACTUA  36.15
FIRA  40.42
----------------------
TOTAL EUR  88.07
EFECTIVO",hogar
"ZA4A
CIF: 78369531E
Fecha: 9/6/2026
----------------------
DEPOR2E  34.49
ROPA INTERIOR  18.83
ABRIGO  46.01
VESTIDO  45.72
CINTURON  20.53
----------------------
TOTAL EUR  161.4
IVA",ropa
"BERSHKA
CIF: 10330617A
Fecha: 16/2/2026
----------------------
ABR6GO  38.1
Z APATOS  27.21
C&MISA  47.87
C INTURON  16.4
----------------------
TOTAL EUR  102.6
FACTURA",ropa
"CONFORAMA
CIF: 89398745B
Fecha: 12/8/2026
----------------------
ESTANTERIA  21.05
MESA  2.52
BOMB ILL%  1.12
BRICOLAJE  2.98
----------------------
TOTAL EUR  79.17
EUR",hogar
"OYSHO
CIF: 87299972T
Fecha: 20/4/2026
----------------------
ABRIGO  15.13
CIN#URON  42.4
J!RSEY  40.03
BOLSO  34.65
ROPA INTEROR  33.26
----------------------
TOTAL EUR  24.29
FECHA",ropa
"ALCA2PO
CIF: 86747828X
Fecha: 25/2/2026
----------------------
LECHE  44.61
ARROZ  43.66
GALL ETAS  6.99
PAN  13.76
---------------4------
TOTAL EUR  61.24
GRACIAS POR SU VISITA",alimentacion
"ALDI
CIF: 46321248L
Fecha: 2/4#2026
----------------------
CA%NE  24.17
FRUTA  40.08
----------------------
TOTAL EUR  123.44
EFECTIVO",alimentacion
"H&M
CIF: 12512204Q
Fecha: 1/4/2026
----------------------
DEPORTE  39.26
JERSEY  9.66
----------------------
TOTAL EUR  145.64
TICKET",ropa
"CON FORAMA
CIF: 73196066E
Fecha: 25/6/2026
----------------------
BRI1OLAJE  45.65
SILA  28.94
I9EA  13.62
FIBA  10.81
A^UA  15.17
----------------------
TOTAL EUR  70.3
IVA",hogar
"EN DESA
CIF: 16275332A
Fecha: 14/6/2026
--&-------------------
SI&LA  3.29
IKA  8.38
PINTURA  16.07
----------------------
TOTAL EUR  122.88
GRACIAS POR SU VISITA",hogar
"CON5UM
CIF: 42831384E
Fecha: 26/1/2026
----------------------
AG@A  42.28
LECHE  39.04
----------------------
TOTAL EUR  30.5
FECHA",alimentacion
"MULTIOPICAS
CIF: 70618633G
Fecha: 12/4/2026
----------------------
ANAL ISIS  18.11
FARACIA  15.01
REV1SION  40.7
FIS#O  13.41
DENTISTA  28.79
LENTILLAS  16.57
----------------------
TOTAL EUR  171.51
FECHA",salud
"SPOTIFY
CIF: 61602025R
Fecha: 1/4/2026
----------------------
HBO  29.72
ME#SUALIDAD  44.94
SOFTWARE  48.68
----------------------
TOTAL EUR  119.19
FECHA",suscripciones
"CONFORAMA
CIF: 95802326R
Fecha: 13/9/2026
----------------------
1OMBILLA  41.67
ETANTERIA  23.06
----------------------
TOTAL EUR  149.57
EFECTIVO",hogar
"REPSOL
CIF: 88988741R
Fecha: 28/7/2026
----------------------
CABIY  3 3.35
AVE  49.9
V UELO  47.08
E%TACIONAMIENTO  21.48
U!ER  14.11
GASOLINA  18.34
----------------------
TOTAL EUR  140.08
FECHA",transporte
"H^ MAX
CIF: 65856030Y
Fecha: 7/10/2026
----------------------
SPOT8FY  24.22
MNSUALIDAD  43.67
----------------------
TOTAL EUR  69.94
TARJETA",suscripciones
"CANAL DE ISABE L II
CIF: 83266794C
Fecha: 3/1/2026
----------------------
ESTATRIA  31.48
HERRA MIENTAS  41.11
MESA  27.68
INTERNET  49.83
----------------------
TOTAL EUR  112.86
EUR",hogar
"GNERA OPTICA
CIF: 78955195T
Fecha: 13/7/2026
----------------------
ANALISIS  16.67
RECE@A  10.93
----------------------
TOTAL EUR  131.13
EUR",salud
"DISNEY+
CIF: 80909304Y
Fecha: 20/2/2026
-----------3----------
NETFLIX  16.76
C UOTA  16.67
LI!ENCIA  43.64
----------------------
TOTAL EUR  46.03
TICKET",suscripciones
"GA LP
CIF: 17034058W
Fecha: 21/10/2026
----------------------
VUELO  40.11
AUTOBUS  25.18
CABIFY  9.2
PAR^ING  4.05
T%EN  22.18
MENSUAL  8.26
----------------------
TO TAL EUR  126.26
TOTAL",transporte
"STRADIVAR6US
CIF: 44222987E
Fecha: 2/4/2026
 ----------------------
VESTDO  25.59
BO LSO  45.41
----------------------
TOTAL EUR  154.03
IVA",ropa
"H&M
CIF: 29416385W
Fecha: 10/5/2026
----------------------
CHAQUETA  31.58
BOLSO  43.29
CINTURON  30.42
----------------------
TOTAL EUR  194.55
CAJERO",ropa
"DIA
CIF: 87353303W
Fecha: 20/12/2026
----------------------
G ALLETAS  28.96
YOGUR  27.53
HUE VOS  41.09
REFRESCO  28.04
PESCADO  45.81
P OLLO  33.45
----------------------
TOTA EUR  59.63
FECHA",alimentacion
"SPTIFY
CIF: 51938229X
Fecha: 9/8/2026
----------------------
SUSCRIPC5ON  48.49
MENSUALIDAD  40.26
SOF TWARE  28.51
RVISTA  40.68
LICECIA  10.56
----------------------
TOTAL EUR  16.49
CAJERO",suscripciones
"REN FE
CIF: 29478507M
Fecha: 4/9/2026
----------------------
ESTACIONAMIENTO  27.52
BILLETE  42.14
BONO  18.93
----------------------
TOTAL EUR  130.75
TOTAL",transporte
"VISIONLAB
CIF: 32798721C
Fecha: 26/4/2026
----------------------
CLINCA  7.95
REV ISION  44.21
OPTICA  25.87
LENTILLAS  23.34
IBUPROFENO  7.04
----------------------
TOTAL EUR  80.03
CAJERO",salud
"DIA
CIF: 75683937Q
Fecha: 7/8/2026
----------------------
PES CADO  18.18
FR UTA 24.62
REFRESCO  16.19
PAN  40.19
----------------------
TOTAL EUR  12.42
EFECTIVO",alimentacion
"CLINICA DNTAL
CIF: 11515041Q
Fecha: 26/11/2026
----------------------
CLINICA  23.73
PARACETAMOL  46.05
REVISION  10.63
FISO  42.46
----------------------
TOTAL EUR  49.35
TICKET",salud
"FARMACIA
CIF: 11973761P
Fecha: 10/8/2026
----------------------
FARMAC1A  39.38
GAFAS  45.87
R EVISION  4.17
----------------------
TOTAL EUR  139.48
FECHA",salud
"S ANITAS
CIF: 40671164U
Fecha: 6/8/2026
----------------------
MASA0E  18.52
OPTI4A  21.86
GAFAS  49.77
PARACETA$OL  38.25
LENTILLAS  42.98
FARMACIA  22.91
----------------------
TOTAL EUR  106.55
TARJETA",salud
"MASSIM O DUTTI
CIF: 81428451L
Fecha: 3/5/2026
----------------------
CALCETINES  6.43
JE5SEY  41.05
VESTIDO  29.37
DEORTE  22.41
RO6A INTERIOR  24.58
CHAQUETA  13.04
----------------------
TOTAL EUR  117.67
EUR",ropa
"KFC
CIF: 95911629P
Fecha: 14/2/2026
----------------------
CENA  18. 24
MENU  49.76
CI NE  27.13
CERV*ZA  42.14
MUSEO  39.74
----------------------
TOTAL EUR  63.74
TOTAL",ocio
"ALTAFIT
CIF: 35130195M
Fecha: 22/6/2026
----------------------
GIMNASIO  11.32
SUSCRIPCION  44.12
NETFLIX  28.66
AMAZON PRIME  1.19
PREN@A  6.87
REV%STA  25.58
----------------------
TOTAL EUR  19.28
IVA",suscripciones
"ZRA
CIF: 62640620Q
Fecha: 17/2/2026
----------------------
ROPA INTERIOR  4.06
BOLSO  26.26
----------------------
TOTAL EUR  114.0
IVA",ropa
"DIA
CIF: 73914314J
Fecha: 21/9/2026
----------------------
FRTA  17.25
CEREAL  40.51
GALLETAS  48.53
VERDURA  43.2
POLLO  3.31
----------------------
TOTAL EUR  46.34
TICKET",alimentacion
"IKEA
CIF: 76683561O
Fecha: 12/4/2026
----------------------
LAMP%RA  35.64
BOMILLA  48.58
INTE$NET  9.1
MUEBLE  12.68
HERRAMIENTAS  34.18
BRCOLAJE  13.08
----------------------
TOTAL EUR  33.73
CAMBIO",hogar
"VODAF4NE
CIF: 83386154K
Fecha: 4/5/2026
----------------------
FIBRA  6.31
MSA  6.53
BOMBILLA  28.68
LUZ  38.3
FACTURA  8.56
ESTANTER7A  1.82
----------------------
TOTAL EUR  101.32
TOTAL",hogar
"DECATHLON
CIF: 19425237M
Fecha: 3/7/2026
----------------------
VESTI#O  11.63
PANTLON  16.93
JERSEY  37.79
CAMISA  5.86
BOSO   49.44
----------------------
TOTAL EUR  28.79
TICKET",ropa
"MCFIT
CIF: 26572192T
Fecha: 24/9/2026
----------------------
LICENCIA  9.16
DISNEY  9.92
SUSCIPCION  28.42
HBO  35.46
----------------------
TOTAL EUR  16.87
TARJETA",suscripciones
"YELMO CINES
CIF: 75303784A
Fecha: 10/5/2026
----------------------
P IZZA  36.02
PALOMIT1S  30.1
C@NE  10.33
MENU  11.62
----------------------
TOTAL EUR  164.09
EUR",ocio
"HBO MAX
CIF: 76441830U
Fecha: 4/12/2026
----------------------
CUO%A  20.75
PRESA  29.59
LICE7CIA  34.43
SPO!IFY  32.79
----------------------
TOTAL EUR  185.04
IVA",suscripciones
"SPO TIFY
CIF: 55482186Y
Fecha: 17/6/2026
----------------------
CUO TA  44.99
HBO  34.61
NETFLIX  8.47
AMAZON PRIME  41.04
SOFTWARE  40.91
----------------------
TOTAL EUR  50.54
CAJERO",suscripciones
"STRAIVARIUS
CIF: 65604157G
Fecha: 24/8/2026
----------------------
PANTALON  11.97
DEPORTE  42.83
BOLO  17.92
C5ISA  48.21
ROP INTERIOR  24.18
CHAQUETA  21.46
----------------------
TOTAL EUR  78.94
TARJETA",ropa
"ASISA
CIF: 12298665M
Fecha: 15/2/2026
----------------------
RECETA  6.63
REVISION  36.55
----------------------
TOTAL EUR  195.07
TICKET",salud
"UB5R
CIF: 40352971N
Fecha: 26/3/2026
----------------------
BONO  2.05
PAJE  6.06
VUELO  38.9
U BER  9.95
----------------------
TOTAL EUR  40.84
TICKET",transporte
"VODAFONE
CIF: 12197624J
Fecha: 9/4/2026
----------------------
LUZ  5.83
MESA  31.62
BRICOLA JE  20.93
SILLA  35.83
AGUA  16.88
----------------------
TOTAL EUR  155.06
CAJERO",hogar
"HBO MAX
CIF: 867103 22O
Fecha: 6/11/2026
----------------------
SUSCRIPCION  46.49
HBO  24.56
SOFTWARE  3.13
CUOTA  23.53
REVISTA  32.83
PRENSA  25.75
----------------------
TOTAL EUR  76.7
TARJETA",suscripciones
"FA0MACIA
CIF: 13737465L
Fecha: 26/6/2026
----------------------
IB UPROFENO  38.04
DENISTA  48.28
REVISION  36.69
RE@ETA  29.86
PARACETAM OL  42.84
LENTILLAS  31.21
----------------------
TOTAL EUR  197.0
TOTAL",salud
"CEPSA
CIF: 26198957X
Fecha: 11/4/2026
----------------------
MENS*AL  41.36 
DIESEL  19.17
BO$O  4.52
TREN  32.35
----------------------
TOTAL EUR  133.97
EUR",transporte
"NETFLIX
CIF: 20644746Q
Fecha: 16/12/2026
----------------------
HBO  35.84
LICENCIA  26.62
CUOTA  47.86
PRENSA  35.81
SOFTARE  5162
SPOTIFY  6.92
----------------------
TOTAL EUR  157.67
TOTAL",suscripciones
"DOMINOS
CIF: 95847742F
Fecha: 27/3/2026
----------------------
CER VEZA  %1.96
CINE  25.67
----------------------
TOTAL EUR  22.61
TARJETA",ocio
"HBO M4X
CIF: 15059580E
Fecha: 17/9/2026
----------------------
AMAZON PRIME  2.29
S9OTIFY  1.61
SUSCRIPC^ON  35.81
HBO  3.59
NETFLIX  36.08
REISTA  4.6
----------------------
TOTAL EUR  69.94
TICKET",suscripciones
"S POTIFY
CIF: 34462113K
Fecha: 16/6/2026
----------------------
GIMNASIO  1.79
HBO  45.88
PRENSA  37.7
SPOT2FY  18.94
DISNEY  29.85
SOFTW ARE  8.83
----------------------
TOTAL EUR  18.67
TICKET",suscripciones
"CNSUM
CIF: 49817313R
Fecha: 9/8/2026
----------------------
YOG7R  40.97
VERDURA  14.16
----------------------
TOTAL EUR  99.65
CAMBIO",alimentacion
"ALCAMPO
CIF: 83236546D
Fecha: 11/3/2026
----------------------
LEC#E  43.22
REFRESCO  41.29
CE REAL  45.3
ARROZ  47.83
----------------------
TOTAL EUR  29.11
GRACIAS POR SU VISITA",alimentacion
"BASIC-FIT
CIF: 96331031W
Fecha: 24/8/2026
----------------------
PRENSA  42.67
SUSCRIPCION  2.03
----------------------
TOTAL EUR  49.01
IVA",suscripciones
"ASISA
CIF: 20669406O
Fecha: 23/12/2026
----------------------
PARACETAMOL  2.8
CLINICA  35.77
RECETA  10.75
GAAS  12.63
----------------------
TOTAL EUR  15.95
CAJERO",salud
"YELMO CI NES
CIF: 14063671E
Fecha: 19/7/2026
----------------------
C*P1  14.84
ENTRADA  30.24
RSTAURANTE  45.18
----------------------
TOTAL EUR  195.57
CAMBIO",ocio
"AD
CIF: 81095078L
Fecha: 6/9/2026
----------------------
HUVOS  46.39
VERD URA  42.04
----------------------
TOTAL EUR  157.67
IVA",alimentacion
"PULL AND BEAR
CIF: 43506900Y
Fecha: 12/5/2026
-------------- --------
FALDA  41.84
ABRIGO  34.84
ZAPATILLAS  43.44
CAISA  22.12
CALCETIN6S  11.39
----------------------
TOTAL EUR  12.45
FACTURA",ropa
"RENFE
CIF: 21237502D
Fecha: 5/1/2026
----------------------
TAXI  21.36
MENSUAL  2.73
BILLETE  39.26
TREN  15.93
ESTACIONAMIENTO  16.11
PEAJE  28.04
----------------------
TOTAL EUR  184.4
CAJERO",transporte
"VIPS
CIF: 66957080N
Fecha: 20/7/2026
----------------------
PIZZA  49.14
CERVEZA  31.54
----------------------
TOTAL EUR  78.01
CAMBIO",ocio
"BRIC DEPOT
CIF: 30226032X
Fecha: 13/10/2026
----------------------
MUEBLE  42.18
FIBRA  13.19
AGUA  9.71
HERRAMIE#TAS  30.25
PITURA  45.96
----------------------
TOTAL EUR  160.81
TICKET",hogar
"MANGO
CIF: 45 181158A
Fecha: 14/10/2026
----------------------
ZAPATOS  13.95
PA3TALON  14.3
BOLSO  16.87
ROPA NTERIOR  26.43
FALDA  39.51
CINTURON  48.41
----------------------
TOTAL EUR  48.52
EUR",ropa
"ZARA
CIF: 17539678L
Fecha: 22/8/2026
----------------------
BOLSO  15.34
DEPORTE  21.14
----------------------
TOTAL EUR  87.41
IVA",ropa
"TMB
CIF: 26289106V
Fecha: 22/5/2026
----------------------
CABIY  29.89
BILLETE  32.78
DIEEL  40.24
ESTAC0ONAMIENTO  29.62
UBER  29.87
TREN  11.54
----------------------
TOTAL EUR  194.34
FACTURA",transporte
"GENERAL  OPTICA
CIF: 48430686T
Fecha: 8/10/2026
----------------------
LENTILLAS  1.09
O PTICA  24.79
REVISON  31.4
MEDICAMENTO  7.45
IBUPRO FENO  16.49
----------------------
TOTAL EUR  58.48
TICKET",salud
"STRADIVARIUS
CIF: 11977068Z
Fecha: 5/11/2026
----------------------
ZAP1TILLAS  38.73
PANTALON  11.73
ZAPAT7S  9.42
JRSEY  19.62
----------------------
TOTAL EUR  171.94
TARJETA",ropa
"TMB
CIF: 44206451Q
Fecha: 21/5/2026
----------------------
BILLEE  8.53
PEAJE  41.91
CBIFY  40.93
AVE  40.41
VUELO  4.62
TAXI  44.19
----------------------
TOTAL EUR 190.89
FACTURA",transporte
"MCFIT
CIF: 80031039A
Fecha: 19/2/2026
----------------------
LICENCIA  9.87
SPOTIFY  11.28
NEFLIX  34.32
CUOTA  24.69
-------------- --------
TOTAL EUR  173.32
TOTAL",suscripciones
"CEPSA
CIF: 32063470O
Fecha: 26/4/2026
----------------------
P EAJE  25.65
VUELO  2.01
PARKING  12.07
UBER  22.79
TREN  6.07
MNSUAL  44.54
----------------------
TOTAL EUR  88.14
IVA",transporte
"OYSHO
CIF: 78469014N
Fecha: 9/6/2026
----------------------
CALCETINES  22.45
ABR!GO  21.09
DEPORTE 20.8
FA*DA  22.43
ROPA INTERIOR  31.43
----------------------
TOTAL EUR  88.73
TARJETA",ropa
"ASISA
CIF: 63124119Z
Fecha: 5/1/2026
----------------------
GAFAS  40.53
LENTILLAS  36.98
---------------------
TOTAL EUR  191.64
TARJETA",salud
"GENERAL  OPTICA
CIF: 74736500R
Fecha: 8/8/2026
----------------------
FARMACIA  27.11
MASAJE  19.34
ANALISIS  8.87
LENTILLAS  26.91
MEDICAMENTO  40.35
----------------------
TOTAL EUR  139.18
EUR",salud
"DOMINOS
CIF: 37695562H
Fecha: 6/2/2026
----------------------
CEA  43.42
MENU  39.19
TEATRO  13.91
----------------------
TOTAL EUR  169.36
TICKET",ocio
"PRIMARK
CIF: 86298946U
Fecha: 8/10/2026
----------------------
JRSEY  14.7
ROPA INTERIOR  36.45
----------------------
TOTAL EUR  15.89
IVA",ropa
"MASSIMO DUTTI
CIF: 68726096G
Fecha: 15/1/2026
----------------------
JERSEY  27.98
DEPOR TE  8.94
---- ------------------
TOTAL EUR  61.6
CAMBIO",ropa
"L9DL
CIF: 35807869Q
Fecha: 2/10/2026
-------------------7--
CEREAL  25.7
LECHE  3.99
HUEV!S  20.61
----------------------
TOTAL EUR  86.01
EUR",alimentacion
"RESOL
CIF: 29255746I
Fecha: 28/6/2026
----------------------
BONO  37.44
PARKIG  23.21
DIESEL  40.05
AVE  41.83
----------------------
TOTAL EUR  154.12
CAMBIO",transporte
"BRICOM ART
CIF: 48690733K
Fecha: 2/4/2026
----------------------
LUZ  38.08
AGUA  11.44
LAMP ARA  11.04
MUEBLE 20.64
I KEA  40.4
PINTURA  7.68
----------------------
TOTAL EUR  170.75
EFECTIVO",hogar
"A4CAMPO
CIF: 99453345F
Fecha: 28/12/2026
----------------------
 REFRESCO  37.46
LECHE  10.63
FRUTA  44.03
VERDURA  11.75
QU ESO  32.35
ARROZ  29.45
----------------------
TOTAL EUR  136.52
GRACIAS POR SU VISITA",alimentacion
"ORANE
CIF: 30609843U
Fecha: 18/12/2026
----------------------
SIL^A  41.34
INTERNET  28.57
LAMPA RA  34.86
PINTURA  26.26
MESA  5.99
FACT*RA  15.07
----------------------
TOTAL EUR  130.07
FECHA",hogar
"MCDONALDS
CIF: 44417842Q
Fecha: 3/11/2026
----------------------
R4STAURANTE  36.54
CERVEZA  43.13
CENA  41.33
CINE  30.97
ENTRADA  4.0
C$NCIERTO  15.32
----------------------
TOTAL EUR  53.28
TICKET",ocio
"A PPLE
CIF: 74544049Z
Fecha: 18/3/2026
----------------------
MENSUALIDAD  7.36
SOFTWARE  44.59
AMAZON PIME  6.03
GIMNASIO  12.65
HBO  23.76
----------------------
TOTAL EUR  157.72
TICKET",suscripciones
"END ESA
CIF: 25859848M
Fecha: 15/5/2026
----------------------
M ESA  33.11
P INTURA  22.87
INTER#ET  26.23
-----&----------------
TOTAL EUR  149.66
EUR",hogar
"RENFE
CIF: 81914124E
Fecha: 12/9/2026
----------------------
TAXI  40.72
ESTACIONAMIENTO  8.49
AUTOBU  26.09
P2RKING  1.85
TREN  30.18
----------------------
TOTAL EUR  13.81
TICKET",transporte
"MCDONALDS
CIF: 91597610F
Fecha: 8/1/2026
----------------------
CO NCIERTO  9.03
PALOMITAS  23.38
----------------------
TOTAL EUR  131.26
EFECTIVO",ocio
"EL CORTE INGLES
CIF: 32462532B
Fecha: 27/6/2026
----------------------
VESTIDO  6.63
CIN TURON  47.89
ABRI GO  41.46
CHAQUETA  39.34
JERSEY  37.49
----------------------
TOTAL EUR  151.16
CAJERO",ropa
"ENDESA
CIF: 32229277C
Fecha: 26/10/2026
----------------------
IN1ERNET  45.44
BRICOLAE  44.84
----------------------
TOTAL EUR  61.25
FACTURA",hogar
"GENERL OPTICA
CIF: 34965226C
Fecha: 28/10/2026
----------------------
FARMA CIA  43.02
ANALISIS  6.73
RECETA  24.01
IBUPROFENO  2.5
ME4ICAMENTO  12.92
MASAJE 7.27
----------------------
TOTAL EUR  30.69
TICKET",salud
"AMAZON
CIF: 76736097U
Fecha: 10/7/2026
----------------------
SOFTWARE  35.68
DISNY  16.31
MENSUALIDD  8.66
----------------------
TOTAL EUR  31.21
TARJETA",suscripciones
"VIPS
CIF: 90083592G
Fecha: 1/10/2026
----------------------
COPA  7.46
PALOMI0AS  29.71
COMIDA  44.2
CE NA  20.2
CNE  8.33
CEVEZA  15.53
----------------------
TOTAL EUR  95.43
CAJERO",ocio
"VI!S
CIF: 72010964M
Fecha: 22/1/2026
----------------------
CENA  34.38
TEATRO  29.88
CERVEZA  44.36
COPA  43.82
----------------------
TOTAL EUR  199.76
EFECTIVO",ocio
"HBO MAX
CIF: 36168806P
Fecha: 12/5/2026
----------------------
LICENCIA  11.63
PRENSA  31.46
SPOTIFY  35.24
MENSUALIDAD  17.12
SUSCIPCION  43.25
CUOTA  40.2
----------------------
TOTAL EUR  109.01
CAJERO",suscripciones
"AL SA
CIF: 31500991K
Fecha: 16/8/2026
----------------------
DESEL  46.24
ESTACIONAMIENTO  49.05
AUTOBUS  46.98
VUE4O  19.16
TREN  14.16
MENSUAL  20.81
----------------------
TOTAL EUR  185.28
EUR",transporte
"VODAF%NE
CIF: 63046459P
Fecha: 13/4/2026
----------------------
LAMPARA  41.62
BOMBI LLA  2.69
PINTURA  3.97
----------------------
TOTAL EUR  69.76
TOTAL",hogar
"TMB
CIF: 91268800Z
Fecha: 15/3/2026
----------------------
GASOL INA  22.17
VUELO  20.14
DIESEL  41.14
TREN  23.84
----------------------
TOTAL EUR  162.67
FECHA",transporte
"BRI3O DEPOT
CIF: 58324866D
Fecha: 17/3/2026
----------------------
FACTURA  46.09
INTERET  21.89
----------------------
TOTAL EUR  49.3
CAMBIO",hogar
"M4RCADONA
CIF: 91361302J
Fecha: 1/12/2026
----------------------
PESCADO  39.29
LECHE  4.93
VER DURA  22.4
HUEVOS  5.04
AGUA  9.22
C^REAL  16.44
----------------------
TOTAL EUR  19.59
TOTAL",alimentacion
"VIIONLAB
CIF: 99088753A
Fecha: 28/12/2026
----------------------
PARACE TAMOL  35.36
FARMACIA  10.51
D4NTISTA  40.04
MASAJE  17.49
REVISION  32.99
----------------------
TOTAL EUR  177.26
GRACIAS POR SU VISITA",salud
"ASISA
CIF: 92860600C
Fecha: 26/12/2026
----------------------
PA1ACETAMOL  48.82
ANALI$IS  20.03
LENTILLAS  31.45
----------------------
TOTAL EUR  76.62
TARJETA",salud
"ALTAFIT
CIF: 99829644R
Fecha: 22/5/2026
----------------------
GIMNA SIO  14.71
NE TFLIX  28.62
LICENCIA  49.67
----------------------
TOTAL EUR  142.11
IVA",suscripciones
"TELEPIZZA
CIF: 64417963O
Fecha: 14/3/2026
----------------------
HAMBURGU8SA  2.6
C9NE  26.23
TAPAS  39.48
----------------------
TOTAL EUR  116.89
EFECTIVO",ocio
"AHORRAMAS
CIF: 24360020M
Fecha: 22/6/2026
----------------------
PAN  36.47
VERDURA  47.7
----------------------
TOTAL EUR  24.74
TOTAL",alimentacion
"MCDONALDS
CIF: 21774969S
Fecha: 14/10/2026
----------------------
COPA  9.68
MENU  49.09
P ALOMITAS  37.45
---------------------- 
TOTAL EUR  169.23
GRACIAS POR SU VISITA",ocio
"BRICO DEPOT
CIF: 27433175V
Fecha: 21/9/2026
---------------------
AGUA  30.31
FACTURA  38.17
MESA  23.07
IKEA  46.38
BR ICOLAJE  11.46
----------------------
TOTAL EUR  158.42
FACTURA",hogar
"KFC
CIF: 47444583P
Fecha: 24/11/2026
----------------------
MENU  5.19
RESTAURANTE  26.69
----------------------
TOTAL EUR  189.89
TARJETA",ocio
"ALCAMPO
CIF: 49346000B
Fecha: 20/8/2026
----------------------
GALLETAS  7.27
QUESO  2.27
PAN  1.16
CA RNE  31.14
LECHE  46.8
----------------------
TOTAL EUR  125.58
TARJETA",alimentacion
"IBEDROLA
CIF: 85277258E
Fecha: 7/7/2026
---------------- ------
MU^BLE  3.24
SLLA  40.28
----------------------
TOTAL EUR  177.58
EUR",hogar
"BURGER KING
CIF: 74414730Z
Fecha: 23/10/2026
----------------------
CENA  11.62
ENTRADA  26.76
----------------------
TOTAL EUR  70.47
IVA",ocio
"HBO MAX
CIF: 81369423K
Fecha: 4/9/2026
----------------------
HBO  1.14
DISNEY  7.43
AMAZON PRIME  17.74
GIMNASIO  21$04
NETFLIX  20.14
CUOTA  11.7
----------------------
TOTAL EUR  184.21
EUR",suscripciones
"CONFORAMA
CIF: 44832120Z
Fecha: 15/2/2026
----------------------
I NTERNET  38.06
HERRA7IENTAS  24.14
---------------------
TOTAL EUR  176.69
FECHA",hogar
"UER
CIF: 15527417M
Fecha: 18/2/2026
----------------------
ESTACIONAMIENTO  9.11
V2ELO  13.24
----------------------
TOTAL EUR  71.85
CAMBIO",transporte
"GINOS
CIF: 92514304Z
Fecha: 23/7/2026
----------------------
CERVEZA  48.02
PZZA  49.62
COMIDA  9.22
C INE  24.16
TEATRO  45.75
COPA  19.99
----------------------
TOTAL EUR  174.76
TICKET",ocio
"BESHKA
CIF: 88652843J
Fecha: 8/9/2026
----------------------
RO PA INTERIOR  9.32
CINTUON  46.72
BOLSO  8.64
----------------------
TOTAL EUR  43.14
EUR",ropa
"TMB
CIF: 20220040Y
Fecha: 3/2/2026
----------------------
DIES EL  27.34
AVE  40.87
PEA JE  37.5
----------------------
TOTAL EUR  184.63
EUR",transporte
"ORANGE
CIF: 56001971H
Fecha: 5/10/2026
----------------------
HERRAMIENTAS  20.53
MESA  20.2
ESTANTERIA  7.91
PINTURA  36.54
IK EA  7.31
----------------------
TOTAL EUR  107.15
FACTURA",hogar
"ASI&A
CIF: 37323694X
Fecha: 16/6/2026
----------------------
FARMACIA  5.42
D!NTISTA  14.67
MASAJE  37.45
PARACETAMOL  1.97
CLINICA  29.41
----------------------
TOTAL EUR  142.2
EUR",salud
